,_id,trial_start_time,trial_finish_time,condition,stimulus,response,trial_num,block_str,tower_id,tower_A_tall_id,tower_A_wide_id,tower_B_tall_id,tower_B_wide_id,tower_id_tall,composite_id,trial_type,trial_index,time_elapsed,internal_node_id,experimentName,iterationName,workerID,gameID,studyLocation,datatype,response_key_dict,timeAbsolute,timeRelative,blocks,discreteWorld,eventType,endReason,relative_time,rep,n_resets,rt,novelty,response_meaning,response_correct,key_presses
833,637e8c65c178f27685c4fd83,1669237857936.0,1669237859746.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,36,0000000000000000101000001010000011110000111000001010000010110000,talls_116_114,tall_116,wide_020,tall_114,wide_014,talls_116_114,talls_116_114,block-tower-old-new,39,725111,0.0-39.0,block_construction_build_components,build_components_pilot_2,610ce644c22d6b8fbd231465,6570-5e48e4cf-45a6-431e-a1ac-ebf2de10f370,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,1645.5,new,new,1.0,1.0
834,637e8c67c178f27685c4fd86,1669237859079.0,1669237862699.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,31,0000000000000000110100000101000001110000111000000110000001110000,talls_121_100,tall_121,wide_019,tall_100,wide_018,talls_121_100,talls_121_100,block-tower-old-new,34,558072,0.0-34.0,block_construction_build_components,build_components_pilot_2,57d42e23f7b8540001e77bfc,2577-60ef1a1f-5beb-4294-9890-313fa7f364aa,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,3333.9999999998836,old,old,1.0,1.0
835,637e8c6dc178f27685c4fd88,1669237862794.0,1669237868078.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",z,13,0000000000000000110100000101000001110000111100000101000001010000,talls_121_101,tall_121,wide_022,tall_101,wide_018,talls_121_101,talls_121_101,block-tower-old-new,16,430845,0.0-16.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,5085.799999952316,old,old,1.0,1.0
836,637e8c6ec178f27685c4fd8b,1669237864581.0,1669237868760.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,32,0000000000000000011100000110000011100000111100001001000010010000,talls_102_126,tall_102,wide_024,tall_126,wide_011,talls_102_126,talls_102_126,block-tower-old-new,35,564506,0.0-35.0,block_construction_build_components,build_components_pilot_2,57d42e23f7b8540001e77bfc,2577-60ef1a1f-5beb-4294-9890-313fa7f364aa,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,3695.0,new,new,1.0,1.0
837,637e8c73c178f27685c4fd8d,1669237869843.0,1669237874446.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,14,0000000000000000101100001010000011100000011000000110000011110000,talls_111_125,tall_111,wide_008,tall_125,wide_015,talls_111_125,talls_111_125,block-tower-old-new,17,437176,0.0-17.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,4447.899999976158,old,old,1.0,1.0
838,637e8c76c178f27685c4fd90,1669237871025.0,1669237877139.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,33,0000000000000000111100000101000001010000110100000101000001110000,talls_121_118,tall_121,wide_018,tall_118,wide_022,talls_121_118,talls_121_118,block-tower-old-new,36,572509,0.0-36.0,block_construction_build_components,build_components_pilot_2,57d42e23f7b8540001e77bfc,2577-60ef1a1f-5beb-4294-9890-313fa7f364aa,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,5824.0,new,old,0.0,1.0
839,637e8c78c178f27685c4fd92,1669237876189.0,1669237879545.0,build,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,15,0000000000000000111100000101000001010000110100000101000001110000,talls_121_118,tall_121,wide_018,tall_118,wide_022,talls_121_118,talls_121_118,block-tower-old-new,18,442289,0.0-18.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,3141.8000000715256,old,old,1.0,1.0
840,637e8c7ac178f27685c4fd96,1669237879027.0,1669237881318.0,build,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,34,0000000000000000011000000110000011110000110100000101000001110000,talls_101_111,tall_101,wide_018,tall_111,wide_008,talls_101_111,talls_101_111,block-tower-old-new,37,576683,0.0-37.0,block_construction_build_components,build_components_pilot_2,57d42e23f7b8540001e77bfc,2577-60ef1a1f-5beb-4294-9890-313fa7f364aa,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,2000.0,old,old,1.0,1.0
841,637e8c7bc178f27685c4fd97,1669237877283.0,1669237880077.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",z,13,0000000000000000111000000110000001110000111100001001000010010000,talls_122_115,tall_122,wide_024,tall_115,wide_019,talls_122_115,talls_122_115,block-tower-old-new,16,757829,0.0-16.0,block_construction_build_components,build_components_pilot_2,5c7fbbfd856d2600192161c3,3345-41786d65-25d5-4366-8b3e-00d9bf4f9193,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,2425.0,new,old,0.0,1.0
842,637e8c7ec178f27685c4fd98,1669237881274.0,1669237884941.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,16,0000000000000000011100000101000011010000010100000101000011110000,talls_097_118,tall_097,wide_006,tall_118,wide_010,talls_097_118,talls_097_118,block-tower-old-new,19,447708,0.0-19.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,3509.399999976158,new,new,1.0,1.0
843,637e8c7fc178f27685c4fd99,1669237882127.0,1669237883879.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,14,0000000000000000111100000101000001010000110100000101000001110000,talls_121_118,tall_121,wide_018,tall_118,wide_022,talls_121_118,talls_121_118,block-tower-old-new,17,761452,0.0-17.0,block_construction_build_components,build_components_pilot_2,5c7fbbfd856d2600192161c3,3345-41786d65-25d5-4366-8b3e-00d9bf4f9193,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,1628.0,old,old,1.0,1.0
844,637e8c80c178f27685c4fd9c,1669237883194.0,1669237887397.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",z,35,0000000000000000111000000110000001110000111100001001000010010000,talls_122_115,tall_122,wide_024,tall_115,wide_019,talls_122_115,talls_122_115,block-tower-old-new,38,583145,0.0-38.0,block_construction_build_components,build_components_pilot_2,57d42e23f7b8540001e77bfc,2577-60ef1a1f-5beb-4294-9890-313fa7f364aa,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,3913.0,old,new,0.0,1.0
845,637e8c83c178f27685c4fd9f,1669237885739.0,1669237888443.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,15,0000000000000000100100001001000011110000111100000101000001010000,talls_115_101,tall_115,wide_022,tall_101,wide_013,talls_115_101,talls_115_101,block-tower-old-new,18,765887,0.0-18.0,block_construction_build_components,build_components_pilot_2,5c7fbbfd856d2600192161c3,3345-41786d65-25d5-4366-8b3e-00d9bf4f9193,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,2485.0,new,new,1.0,1.0
846,637e8c85c178f27685c4fda1,1669237886722.0,1669237892796.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,17,0000000000000000101000001010000011110000100100001001000011110000,talls_114_111,tall_114,wide_013,tall_111,wide_014,talls_114_111,talls_114_111,block-tower-old-new,20,455556,0.0-20.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,5904.200000047684,old,new,0.0,1.0
847,637e8c86c178f27685c4fda3,1669237889663.0,1669237892741.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,36,0000000000000000010100000101000011110000011000000110000011110000,talls_097_100,tall_097,wide_008,tall_100,wide_006,talls_097_100,talls_097_100,block-tower-old-new,39,588520,0.0-39.0,block_construction_build_components,build_components_pilot_2,57d42e23f7b8540001e77bfc,2577-60ef1a1f-5beb-4294-9890-313fa7f364aa,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,2592.0,new,old,0.0,1.0
848,637e8c87c178f27685c4fda4,1669237888973.0,1669237894327.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",z,13,0000000000000000011000000110000011110000110100000101000001110000,talls_101_111,tall_101,wide_018,tall_111,wide_008,talls_101_111,talls_101_111,block-tower-old-new,16,767073,0.0-16.0,block_construction_build_components,build_components_pilot_2,58c8497430c4cf0001ce9caf,2872-692b2ec2-5211-42e3-a1a9-b9531a155e22,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,5132.69999999553,new,new,1.0,1.0
849,637e8c89c178f27685c4fda8,1669237890207.0,1669237894431.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,16,0000000000000000101000001010000011110000111000001010000010110000,talls_116_114,tall_116,wide_020,tall_114,wide_014,talls_116_114,talls_116_114,block-tower-old-new,19,772026,0.0-19.0,block_construction_build_components,build_components_pilot_2,5c7fbbfd856d2600192161c3,3345-41786d65-25d5-4366-8b3e-00d9bf4f9193,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,3796.0,old,new,0.0,1.0
850,637e8c8ac178f27685c4fda9,1669237894578.0,1669237897129.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,18,0000000000000000111100001001000010010000111100000110000001100000,talls_126_122,tall_126,wide_023,tall_122,wide_024,talls_126_122,talls_126_122,block-tower-old-new,21,459870,0.0-21.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,2350.7999999523163,old,old,1.0,1.0
851,637e8c8dc178f27685c4fdad,1669237896367.0,1669237898952.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,17,0000000000000000010100000101000011110000111000000110000001110000,talls_101_100,tall_101,wide_019,tall_100,wide_006,talls_101_100,talls_101_100,block-tower-old-new,20,776391,0.0-20.0,block_construction_build_components,build_components_pilot_2,5c7fbbfd856d2600192161c3,3345-41786d65-25d5-4366-8b3e-00d9bf4f9193,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,2363.0,new,new,1.0,1.0
852,637e8c8ec178f27685c4fdae,1669237898836.0,1669237901579.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",z,19,0000000000000000010100000101000011110000011000000110000011110000,talls_097_100,tall_097,wide_008,tall_100,wide_006,talls_097_100,talls_097_100,block-tower-old-new,22,464323,0.0-22.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,2576.899999976158,new,old,0.0,1.0
853,637e8c90c178f27685c4fdb1,1669237896074.0,1669237903178.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,14,0000000000000000011100000110000011100000101000001010000011110000,talls_100_125,tall_100,wide_014,tall_125,wide_011,talls_100_125,talls_100_125,block-tower-old-new,17,775932,0.0-17.0,block_construction_build_components,build_components_pilot_2,58c8497430c4cf0001ce9caf,2872-692b2ec2-5211-42e3-a1a9-b9531a155e22,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,6946.19999999553,old,old,1.0,1.0
854,637e8c93c178f27685c4fdb3,1669237900800.0,1669237904016.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,18,0000000000000000011100000110000011100000101000001010000011110000,talls_100_125,tall_100,wide_014,tall_125,wide_011,talls_100_125,talls_100_125,block-tower-old-new,21,781668,0.0-21.0,block_construction_build_components,build_components_pilot_2,5c7fbbfd856d2600192161c3,3345-41786d65-25d5-4366-8b3e-00d9bf4f9193,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,2852.0,old,old,1.0,1.0
855,637e8c93c178f27685c4fdb4,1669237903314.0,1669237906708.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,20,0000000000000000010100000101000011110000111000000110000001110000,talls_101_100,tall_101,wide_019,tall_100,wide_006,talls_101_100,talls_101_100,block-tower-old-new,23,469448,0.0-23.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,3225.3000000715256,new,new,1.0,1.0
856,637e8c96c178f27685c4fdb7,1669237904933.0,1669237909587.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,15,0000000000000000111100001001000010010000111100000110000001100000,talls_126_122,tall_126,wide_023,tall_122,wide_024,talls_126_122,talls_126_122,block-tower-old-new,18,782352,0.0-18.0,block_construction_build_components,build_components_pilot_2,58c8497430c4cf0001ce9caf,2872-692b2ec2-5211-42e3-a1a9-b9531a155e22,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,4438.29999999702,old,old,1.0,1.0
857,637e8c97c178f27685c4fdb8,1669237906051.0,1669237908645.0,build,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",z,19,0000000000000000110100000101000001110000111100000101000001010000,talls_121_101,tall_121,wide_022,tall_101,wide_018,talls_121_101,talls_121_101,block-tower-old-new,22,786324,0.0-22.0,block_construction_build_components,build_components_pilot_2,5c7fbbfd856d2600192161c3,3345-41786d65-25d5-4366-8b3e-00d9bf4f9193,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,2144.0,old,old,1.0,1.0
858,637e8c98c178f27685c4fdb9,1669237908431.0,1669237911838.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,21,0000000000000000011100000110000011100000111100001010000010100000,talls_102_127,tall_102,wide_025,tall_127,wide_011,talls_102_127,talls_102_127,block-tower-old-new,24,474589,0.0-24.0,block_construction_build_components,build_components_pilot_2,6033e1c97228c71437568d9a,2509-7f0dd7b0-97fc-4e66-a989-c7b3a069ba40,Prolific,trial_end,"{'new': 'm', 'old': 'z'}",,,,,,,,,,3236.600000023842,old,old,1.0,1.0
859,637e8c9ac178f27685c4fdba,1669237911366.0,1669237913244.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,16,0000000000000000111100000101000001010000110100000101000001110000,talls_121_118,tall_121,wide_018,tall_118,wide_022,talls_121_118,talls_121_118,block-tower-old-new,19,786011,0.0-19.0,block_construction_build_components,build_components_pilot_2,58c8497430c4cf0001ce9caf,2872-692b2ec2-5211-42e3-a1a9-b9531a155e22,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1714.0,old,old,1.0,1.0
